repeat,mse_OLS,mse_Huber,mse_rho,mae_OLS,mae_Huber,mae_rho
244,0.08180559005175501,0.02533999149257079,0.0577847979877395,0.21212514925668705,0.09103521022599999,0.16701954335669572
245,0.06171162270331063,0.020231133282383466,0.05075107094872003,0.16239624709556466,0.09094732597450506,0.1362867012031318
246,0.054969159970389724,0.01341011719068418,0.04155638258011604,0.1826116825575892,0.08571174961054963,0.1519565590492796
247,0.049940102783432805,0.028761055610013176,0.054654964251462095,0.1686975547654345,0.09711538514882911,0.15977933976553083
248,0.06754041020087999,0.04626367688946981,0.06690847577126464,0.1672669759327669,0.09981733895867612,0.15554710878084338
249,0.06746028565772468,0.026643776453175005,0.0608804457000153,0.1947513923354926,0.09610333896381022,0.16419181308696018
250,0.07517223986742566,0.04771891872760935,0.06734823669009325,0.2007982961917929,0.10704676696348432,0.1750354193822225
251,0.06640368926979726,0.03048326654324309,0.08690363456066136,0.1869196695312139,0.10024340670003101,0.17813594460655627
252,0.07493360471220084,0.016909643979979763,0.058845972028840135,0.17868317309478232,0.08526854880969482,0.16384736855268325
253,0.042518229057927764,0.01675511993945003,0.037720818415489875,0.15666567051507013,0.09027301266423936,0.1372102533011768
254,0.0533767494029141,0.01231065231957955,0.04363491521818892,0.16244975475795356,0.0821209166157728,0.1525054933900882
255,0.04609716709632117,0.024837521814502907,0.03999321144664718,0.1581787353426778,0.09354817186843996,0.1402441880929165
256,0.08636184371512319,0.045814029071684775,0.07506353971488695,0.19273126339825764,0.09406847051433555,0.1835475193612152
257,0.07686970434666132,0.03216026122627628,0.059629817578167536,0.21373648123100675,0.0996643991262635,0.17839840333783072
258,0.06999766802185392,0.017462250910453683,0.055507776256134685,0.20207983103122062,0.09215028635125234,0.1797774532814206
259,0.04498551835809617,0.022052848247315356,0.036106549681779225,0.15095320177847932,0.09576500205361149,0.13489945312801754
260,0.11920739566937345,0.01739035891145463,0.09063317894026406,0.20348573885151586,0.0929727658878213,0.16725317852210603
261,0.10406894119884526,0.023380188869116917,0.060814422094321995,0.2439164871057852,0.10001654757106482,0.1833747888044659
262,0.0403607997925623,0.014865551432589602,0.030067321937208548,0.1598226108402428,0.08865120305935786,0.13405936488550382
263,0.052779620355832224,0.021405811715565846,0.036926664263868474,0.1747642283458474,0.09612749259977288,0.14458883726265495
264,0.05409301759888702,0.0186058423555536,0.04093331478578285,0.1645944169559697,0.09566267157791299,0.14188935443627942
265,0.04909598524838517,0.016424735150219777,0.0349723466292093,0.17390760112375114,0.0928205413080881,0.14941516878120284
266,0.03749664737978563,0.01438013034498137,0.032390739063175605,0.14621665416441446,0.08510155507465461,0.13484305811778022
267,0.05804650805659146,0.018644503160284168,0.04732807725052285,0.17994810139238435,0.09586376972346784,0.15675624182680897
268,0.07843702630133861,0.015285851102362108,0.05496540405695719,0.21435006038453366,0.08989726274170022,0.1740941677346204
269,0.07029249857779496,0.0152856562332158,0.05308265864668741,0.21048899637024643,0.08653755173434054,0.17063170198632066
270,0.043100153888425315,0.017294808873900384,0.03338711739801966,0.15281760759659235,0.09420709337255258,0.13655853897259645
271,0.047047832562914255,0.018551385393390334,0.03695963580649237,0.16604289118646645,0.09394142435162772,0.13840129521242672
272,0.0560481872578235,0.015293615175748251,0.04219467739931165,0.17957644846742932,0.08732615794056606,0.15211170940109953
273,0.07021550713325067,0.01750657317302315,0.052464044897007386,0.2115884872000316,0.09356080581147114,0.178251589846697
274,0.0654685082871806,0.028143216040308807,0.05429360991592307,0.19199258089317386,0.1008188383366,0.15478248010086315
275,0.07823570854411566,0.024882116403290577,0.0826281014811116,0.20824292552940807,0.09188670091785898,0.19351216346658112
276,0.06075168629574213,0.02790754039530587,0.05622133165848317,0.18151320045874833,0.09548797424602798,0.16929891141894893
277,0.0486623467076322,0.015928039111553854,0.04233662853869852,0.16632803819906158,0.08705864792433236,0.14560621769612883
278,0.06044343411610082,0.014580767237211788,0.042720768389804036,0.1920172063369093,0.08559397885793087,0.15814977787473652
279,0.043803637098448304,0.020947880714667553,0.041701470033463056,0.15314761010342373,0.10290265785960712,0.14722849550718256
280,0.062150993859484416,0.01717915961382983,0.05780182020395634,0.1873665349110848,0.09290090889507964,0.16687548657011017
281,0.05602055531506495,0.021503170042985114,0.04647781627081923,0.17318714523673792,0.0983773234921829,0.1601580941162639
282,0.0957722235790527,0.0506037767219908,0.10012691627769159,0.2050194418202407,0.10590782527744612,0.193472964176744
283,0.12937272399407798,0.18942336418100414,0.09712747108071514,0.20441318061562247,0.13684118241213364,0.1687286074945254
284,0.08080324091543968,0.046336408910643716,0.07211495766856481,0.20951131051693006,0.10036303043387589,0.18417586193134014
285,0.08687197674959386,0.05269414689789552,0.09004494261027224,0.1572912195615075,0.10315501604802313,0.14862145217882808
286,0.056302058987226046,0.029084377806573497,0.0445277529341966,0.1702180722865172,0.1002371736446288,0.1385395654083578
287,0.0658693796106162,0.028105078999558133,0.062457762350315464,0.18829319925627827,0.09739176355724243,0.16543058990376316
288,0.04385434392721996,0.0179696615761715,0.03073190294688733,0.15806491851484916,0.09189883573874973,0.1300349734940629
289,0.11009272055838179,0.04974491508986424,0.10248444424169112,0.21324197123921815,0.10068277790320437,0.18289121627532126
290,0.04919503914708494,0.01696636259937949,0.03569596937435622,0.17184727817898665,0.09018511832937522,0.14147201110208735
291,0.059499569502152766,0.018011224478314936,0.07331464570764273,0.16221511507881117,0.0861061676005861,0.15848384486656208
292,0.07017002168884362,0.02721786616432451,0.06661704895347335,0.19166846282288585,0.09442511459895833,0.18082372563547802
293,0.10105213437854516,0.04323798781239395,0.08317977471611321,0.21421538138848992,0.09516663328498186,0.18588352423775537
294,0.07483593108086728,0.05119109738351081,0.0870250132469071,0.18482828636245688,0.10478008645667568,0.16796682747981043
295,0.07020347709402999,0.017901450169469906,0.05436015092613935,0.1943729291091832,0.09467558225081188,0.1660666481270422
296,0.04469347505441341,0.01616137286064167,0.03209044984460271,0.15941629687564146,0.08871012786384314,0.1351269908725339
297,0.0676474929260621,0.01555763627164824,0.056261743423760065,0.19732292735142223,0.08731327366941433,0.1667970926814859
298,0.0549363011099772,0.01875923578510801,0.0581544572712161,0.17260360753384044,0.0931992447439638,0.1591138274765261
299,0.06030775072110071,0.01644323931097195,0.04287124485055671,0.18302041118106344,0.09084283616465831,0.15142507956083615
300,0.064382948220211,0.02903078370769456,0.05068930293066913,0.18524251555348198,0.09821512380585187,0.16203183086481743
301,0.13258264554683735,0.051290637588751964,0.13332507376959354,0.19802677042464914,0.09888018604821097,0.1874344798277553
302,0.0403808635853898,0.014788047452032193,0.04077576563728966,0.1487016352002624,0.08936725054440121,0.14156952352756147
303,0.10139576258243271,0.04958698235688564,0.09113448564404877,0.20563084074596763,0.10205560369191932,0.1841528087715857
304,0.06770092324281389,0.019824580465754405,0.05988138712390289,0.19333888359736642,0.09138614753822759,0.1779141264597347
305,0.0869590562965617,0.01760021896399479,0.08061192451768749,0.20789910190387348,0.08997795137024163,0.1861832955879753
306,0.06363622234876966,0.018915614929252214,0.04827066485438148,0.17572178998167234,0.09565199551427654,0.14430663183530548
307,0.06368984060979016,0.029759798058334445,0.05862369481360355,0.18818942761242066,0.09749954721014036,0.166264071253601
308,0.07302461711190404,0.017239684956398514,0.050651241070077735,0.1990644440340915,0.09095753698827484,0.16872029451773674
309,0.05702449955745455,0.01747908337971669,0.047397521304284054,0.18526101436492048,0.09061374518671622,0.15581424582586967
310,0.07171747098080491,0.053239888089896804,0.06145041895515959,0.17142621222420412,0.10318461521875792,0.15703210445481533
311,0.05255613864742351,0.01423535338102639,0.04653969573746569,0.17792584926105892,0.0844462231759446,0.1524318583377097
312,0.05677525585642048,0.011785549184816484,0.03669851186139003,0.1691122271815161,0.081557750752945,0.13567770241704907
313,0.06825125453105615,0.02019822786226645,0.0567374051765862,0.1839890154961526,0.09765676737896066,0.16492610134874586
314,0.07276403695100406,0.021248050750441352,0.09998588556173632,0.17529885179414403,0.09665941211597733,0.17804583395247864
315,0.11208666945735547,0.026237391970614758,0.12080826144832535,0.23284650631373263,0.0939504911535645,0.2057197271278622
316,0.052372045748214476,0.01331059047923948,0.04059203454705636,0.16899440803445026,0.08636677902133179,0.15416675331583327
317,0.05413796203105367,0.019013089404692176,0.03887246012612199,0.17582837226327908,0.09166038920938736,0.1481329533792057
318,0.05147205102919828,0.015722612705313572,0.04200803124901636,0.1663131171236819,0.09032820553122574,0.15278426153168134
319,0.09028668548346384,0.019598840628187685,0.07129215377467224,0.2147316450446064,0.09579443478437472,0.19005598719531386
320,0.07178188275208637,0.0213742437154705,0.05409926893341788,0.19796205027043243,0.096280260112702,0.16875574175086008
321,0.08691875986217706,0.01645147891581391,0.05996815375388049,0.2290777473085422,0.09054316815552628,0.18944406853932919
322,0.058640037552430774,0.016369163905179247,0.03749989330819516,0.17801578306009747,0.09078675995685215,0.1480584182806714
323,0.06579634343249094,0.02104910101554727,0.05022676433158348,0.19786708525762395,0.09669732549805048,0.16876289510836634
324,0.06049656302830622,0.02773178927104002,0.058157651635406565,0.18040948180837116,0.0935718597647995,0.17315545354666548
325,0.0624561076636455,0.02279631400424229,0.045255960429373784,0.17967185471578492,0.10125325530086023,0.1515934027161911
326,0.06784054110866702,0.029802032262887603,0.05138855328711789,0.18782686867297857,0.10324579678240783,0.1579994519157019
327,0.054235098860506044,0.017128631051217945,0.03898494931607106,0.16818860491771562,0.09236385325678527,0.14525025435339148
328,0.08102720316018432,0.01675872430413888,0.057775788036419584,0.19123630599615904,0.08456227261046795,0.15491838107081365
329,0.0749175435795325,0.017232459361314765,0.06374942267476769,0.18591823631186127,0.0875051174072616,0.16250189327779
330,0.05330122396490364,0.025276663508953155,0.0379845348459625,0.17614868675752693,0.09239971184888464,0.1454950129632969
331,0.03956896789311797,0.016842475568198796,0.036046926860991244,0.15239146421572003,0.08936041068597424,0.1448642635535467
332,0.05873763999055044,0.012361022211401573,0.03432108364810093,0.1853938320893405,0.07736886965642799,0.13812642829928043
333,0.059925780539970996,0.022480785158348376,0.055696811144436545,0.18202385018756773,0.0987013025320983,0.17658029005806758
334,0.06292008849539214,0.015695664726092146,0.03868933744262305,0.19855759794707004,0.09161900655851886,0.15405636928142233
335,0.04994362957259179,0.01605587289661088,0.06354049694791938,0.1557680387530273,0.0874145756343075,0.13561245465364932
336,0.0632772051389942,0.01916834934838633,0.04579175931968761,0.19276859556067374,0.09483259939869809,0.16115717705211477
337,0.04860593793374931,0.018283799043753136,0.03994979602139448,0.15732482066978914,0.09425100059345252,0.14146404685980024
338,0.05488775502767744,0.014557679602417554,0.054723168906095236,0.17885178675155491,0.08864223575817622,0.16846455076839084
339,0.05815407248705916,0.015167700545034813,0.04975860004483565,0.1872842536293645,0.09066939177373298,0.1703536612881416
340,0.06378446202139498,0.026811984920457468,0.06187103036063473,0.18217091199832608,0.09348979177129871,0.17458272962671081
341,0.04919325163804955,0.016766921794988256,0.03661197528970277,0.17735243896297917,0.08955397181023421,0.14943283926795733
342,0.058904428278845636,0.024740850409015375,0.06493000772241429,0.16789799914984035,0.09348398516466418,0.15574289288589607
343,0.06824148757860789,0.015519593130524268,0.05926743037030279,0.1895761392375356,0.08949905553901913,0.1680424897266613
344,0.07741041060397126,0.03885384834320832,0.06272077635757094,0.1961251639739091,0.09012429704930999,0.1574911729945957
345,0.09104737447054406,0.022536355588255064,0.0666697840836301,0.20237006533253551,0.09995379212818935,0.17936622289057666
346,0.0706678479323015,0.0538610968734155,0.06318534991285282,0.1763074108441989,0.10657289229959466,0.17088027600750794
347,0.07893816428792956,0.023598877269747468,0.07025007895920479,0.2165257184658397,0.0886297904030975,0.18947171550925376
348,0.08210227811371615,0.020840251951251835,0.08052057263310178,0.20711665616441866,0.09432845595287857,0.18428849021857596
349,0.06759354613952466,0.030413645179405428,0.060808548361075784,0.18959118498876296,0.10289602879293197,0.1683088206261428
350,0.07519672024256521,0.027302205693001715,0.10622596751264028,0.1767451479786351,0.09746042650752296,0.17631854649233125
351,0.04496882948611068,0.042647685658957074,0.04556392087517433,0.1363444082752149,0.0902711928622511,0.13392588891322893
352,0.05930976494117214,0.023045272776601698,0.03850384618821552,0.1723370049250269,0.10134155500404786,0.14593659715425852
353,0.06842876056647046,0.02832750982456033,0.07347372585827514,0.1826111784305554,0.09887442051798694,0.18406130510385796
354,0.05895275343975454,0.014803358864478465,0.0374703944046269,0.18968640879224946,0.08511982055058044,0.15041395928713372
355,0.09019483708037966,0.048694672317823824,0.07842362632334583,0.19175854381494434,0.10047640195637496,0.172642043867107
356,0.11155981859722508,0.05283075381169709,0.11161918110701605,0.21738619126722974,0.109490731057366,0.20531116740511804
357,0.055866572381512214,0.028055530859468134,0.048664319962918506,0.1726611628835352,0.09648755380188752,0.14903970154074367
358,0.05915171212195037,0.016213252461533552,0.0492418900577732,0.18819742585394836,0.09004835291596151,0.1624775819366776
359,0.06923997228702522,0.026015134721636787,0.06848030610304663,0.18605468262573557,0.08969197799932664,0.1658453394895044
360,0.06264006940012071,0.014172743921708275,0.053766767574035444,0.19324731449029367,0.08615357141323901,0.17449927681265862
361,0.09256393482616596,0.022764335620997618,0.06877128306398629,0.21173689745445717,0.09660365400457245,0.18369354334442198
362,0.05536313632287737,0.02604743680075224,0.04802543526761613,0.16717674694615678,0.09137550691918787,0.14477653720989656
363,0.08437140024881302,0.04712682006272398,0.0820212787633586,0.17887533437553427,0.09886651838538324,0.15438811434770627
364,0.07598241042025336,0.016511625283752728,0.0524001712024886,0.1896995671341573,0.09110211175416927,0.1537543944484417
365,0.1142426975614469,0.04654776874876871,0.09139290731830355,0.23168002716352643,0.09591023184847977,0.18983024064302947
366,0.04692309478584616,0.016013848893585023,0.04120752403956412,0.16662531254914334,0.09166214318092825,0.15268753605830307
367,0.058649730916422026,0.016627753881709225,0.052387805381937755,0.19135607102963853,0.09368113218080952,0.1680746689043399
368,0.058285012567771445,0.01401990298686777,0.04985345364760722,0.18579329125037858,0.08454429802004962,0.17017423067278173
369,0.06727781268171508,0.022504684425530625,0.04259446968194865,0.19556046020269088,0.10216368404553267,0.15385758047803777
370,0.03355861718391358,0.015518948995769569,0.031107453506784316,0.14146318990202067,0.08871739107198122,0.13196313275592275
371,0.07271520783512425,0.026917777107930883,0.06438128765675127,0.20456161021175537,0.09272501623588816,0.1817144815410559
372,0.08415561574175204,0.04654191761557472,0.0827705440016364,0.17519105605539775,0.09753403561457862,0.16154330606701586
373,0.06902700202163091,0.016620360643246738,0.04799948867994427,0.20655568828849735,0.09073589080834549,0.16815620059828815
374,0.08344929227389673,0.01733815787958843,0.0630697905015642,0.22015325236655015,0.09471086957830213,0.19892390558348108
375,0.04684935495877994,0.014300434807575008,0.028852423600093616,0.16753399846977374,0.0892438523640705,0.13146220551377188
376,0.053631417433801246,0.019420082046442414,0.039791322327163085,0.1724248416706826,0.09374177968231731,0.14930146832412045
377,0.09901354229375987,0.06494651079718082,0.05767821477147526,0.2005913125898719,0.1136042672995694,0.17279387713051098
378,0.0653824716559346,0.05424251226662573,0.0642404068442656,0.19480272061400045,0.09772322074148529,0.17569447453743733
379,0.0642163340950374,0.016068169012298246,0.03932069287293702,0.18586514412982322,0.08617561375805968,0.15371155804288186
380,0.04601609440421921,0.013990431378830116,0.03711846453736517,0.1663649769118091,0.08837248769198854,0.1493716831636689
381,0.09573378382083769,0.0322990438644921,0.07945234413603805,0.20881024517320745,0.103685304413282,0.18463755478659205
382,0.06852302310075632,0.027130557642069023,0.06506160915354602,0.186544380710615,0.09671048546786107,0.16923200926849177
383,0.08068166342423905,0.04660893770392008,0.07339328036498338,0.18746837376534944,0.10181981805546696,0.17170237664267407
384,0.08234044056719834,0.01352247293266632,0.06271628241134711,0.20599908204403616,0.08676599720786879,0.1882405294364616
385,0.04389497993076871,0.01569062631290738,0.03593927729165611,0.15460578778327502,0.09243837034714954,0.14474555567749026
386,0.05308386975132309,0.026576001158359105,0.04732363085094174,0.17716876658466021,0.09339645084518315,0.15778838326229927
387,0.06318821097875929,0.01730443605334089,0.048389907986671296,0.18917517116240332,0.09484913547592037,0.16260991691635768
388,0.04657043432044422,0.019192847757453616,0.039578423865666,0.16563892118754428,0.0945161638972753,0.14653746517476876
389,0.0796097305550436,0.023986054926832864,0.07866291665473221,0.21299970480455246,0.09276254356163177,0.1845269660147794
390,0.045971165850956605,0.016194607459819894,0.033433120520431105,0.16284907092401585,0.09351611125057999,0.13549623493419943
391,0.07381004390896485,0.014211361518979615,0.06387670147192569,0.210752694772851,0.08606065797521581,0.1886763815288599
392,0.07980015169442027,0.021402502908038284,0.05917392783035116,0.20871194096538775,0.09951977954313299,0.18460270861633965
393,0.08923910250035971,0.10470914046963617,0.06585886447456744,0.18803610509235147,0.11572725668951905,0.1606509166682281
394,0.0465687437846007,0.013366014798363,0.045829026924364365,0.16269625924502057,0.08121444800917225,0.1561505979805665
395,0.06239178538114385,0.025317504529190103,0.05780672027279565,0.18924727078367837,0.09382449268082477,0.16426507110256733
396,0.15979262859888588,0.03588131096696218,0.10229131033053963,0.20664365380563213,0.11307550467307766,0.18496003074284112
397,0.058439231398074894,0.024850039273914853,0.047543435860962865,0.15999283103557488,0.08841422235834655,0.14511346217680987
398,0.07105596346680743,0.030654893322153383,0.05653988607944797,0.18910290969269672,0.09989075912513057,0.15641473015924018
399,0.0706563042847754,0.04918421273185587,0.057140038966852456,0.17151256922484306,0.0997326175393814,0.14071525476989477
400,0.05812954083337875,0.016362719456132137,0.06100099225862391,0.17226102184803999,0.09274680626053196,0.1582701519973521
401,0.051910203104835816,0.025572468619666354,0.09059636581155246,0.16518761480544122,0.08989311371872917,0.17568719420137757
402,0.05170846938630182,0.01562924781881207,0.0441538263249702,0.17798695752047144,0.08564477056582812,0.16563716888509084
403,0.05673961074890263,0.02019187047586798,0.04495447773247095,0.17920457427452996,0.09526797777505279,0.15799082085431704
404,0.07906212078676082,0.05072121652806631,0.06788629325168245,0.18239512146922918,0.1003493416873415,0.15593319943460893
405,0.08023204132330755,0.048124905387560896,0.07335175580859839,0.18005915257036204,0.10310075278769763,0.16720695453151782
406,0.05738355973520857,0.01550263820703571,0.04230795020027701,0.18691667145981153,0.0884019020782563,0.15906773056782586
407,0.06552618926411687,0.014649878747028102,0.033396555437889,0.19159905323240567,0.08302110233190356,0.13747709997663493
408,0.07967186361813332,0.014050206611012021,0.05096023197163072,0.20656994318872113,0.08610723738302921,0.16331404323618903
409,0.06178019484254299,0.019232207339035103,0.043580895103384566,0.19123366260004207,0.09722669647512226,0.15616822888377313
410,0.06644749677734144,0.028964065630014645,0.09139888875264383,0.17107735675095978,0.09575142889862728,0.16898202771531845
411,0.041026449298351086,0.014373708799372789,0.05075766831934075,0.15563147032039545,0.08477782808468311,0.15342998704091332
412,0.08044772971502227,0.017029811765893722,0.06687495104577026,0.2083637269105752,0.09271031951260644,0.18481865450051196
413,0.05026874228117662,0.013806136498516882,0.04297773399561787,0.17412905151537642,0.08565723101183925,0.15712546770114186
414,0.19281793600166397,0.018032897790522154,0.09292826521700434,0.21332718802206832,0.09291773610116723,0.1673911197339268
415,0.05305204239995267,0.017222994869702465,0.04694862538511214,0.17525808130105644,0.093655936708651,0.16610563489344102
416,0.057964202251064606,0.029023821610952755,0.05383946211494758,0.1698106819858172,0.09968689307568131,0.15444578278163332
417,0.0725198643134407,0.019221514791440308,0.0635753667519682,0.19708454763663485,0.096792886970687,0.1772779847843621
418,0.08299971354509317,0.05275662729663128,0.06873487010860412,0.17112566403819185,0.1025704184863649,0.15588966742319652
419,0.05248179627995888,0.01748647192008447,0.04652725402292786,0.17330359570177445,0.09254957315889313,0.1597840450464412
420,0.04260162633620274,0.018146374799224697,0.037929856124087766,0.16196831166098602,0.09299450144413551,0.1504674132597564
421,0.04270736826466539,0.013542417299887236,0.0327861501796601,0.15044273477182804,0.08411983031223386,0.13251607258357517
422,0.0987606011901253,0.01863949679880239,0.06360595746013638,0.22636336464032702,0.09453232948626232,0.19082306990856426
423,0.16697691831227038,0.025248696598471867,0.07887319394536509,0.23236373176661745,0.10668330106083442,0.19415380597600837
424,0.05698446326661618,0.014230779650817977,0.048378281893830886,0.18101996667437042,0.08578710261700001,0.16755526206022478
425,0.05361465977636271,0.019949612734651737,0.03874336981522222,0.1697488332342488,0.09548652306930218,0.14104713116304957
426,0.09549442881937563,0.062157578962074876,0.06534355072095185,0.20107383119237543,0.10673562587163316,0.15870791421837724
427,0.08343724377091881,0.044630763462304435,0.07678333732226335,0.19250898624678955,0.09968996447821843,0.1855167039719512
428,0.060593616619245616,0.01691036505224245,0.04407259201386076,0.19166961220921988,0.08369842136376385,0.15951755786765773
429,0.10531866366167075,0.06963309469034783,0.10306380865979804,0.18868255316556326,0.12225246614717275,0.17759796442301534
430,0.06334245866917437,0.017921323558120855,0.05108817941488541,0.18638104983669898,0.0939212407929532,0.16557810191060532
431,0.07245993467710321,0.017314735630814388,0.06823809074851371,0.20016646324391177,0.08496258397808529,0.1869367225633644
432,0.07957717585627279,0.03403190238479238,0.06830616565539564,0.19819702858541738,0.10979992357202681,0.17983855994581943
433,0.060529800161855184,0.016300094108402326,0.0538350647057465,0.17868016188099597,0.08572494011793177,0.1629140357898272
434,0.05184777977498463,0.015349002033711819,0.04405130508909993,0.18679735602155156,0.08920528307571744,0.1666757691115875
435,0.08292853382636729,0.04532914618860624,0.07328686153152342,0.19748939153370842,0.09628042681685788,0.17852674093637397
436,0.05596826961626353,0.02706516131751828,0.058754450667062905,0.17204968875926918,0.09781396864737613,0.16487539767204545
437,0.13192443998003206,0.05793649195270373,0.09384653579609127,0.1889587965834597,0.10282881570575486,0.17073239271828625
438,0.15875957202212723,0.06339465957551453,0.1593311302814455,0.2175524468237011,0.10726414823870957,0.21224150357812038
439,0.06074756666835514,0.022324503922453394,0.05237230829756208,0.1664973800445272,0.09179835973737716,0.14171000239997691
440,0.0815819393416828,0.033038205065290045,0.06702330614937312,0.20121609292132417,0.1034884919643026,0.1754225935402829
441,0.06527631200297461,0.016906699082853836,0.05408289166917071,0.20322616794037612,0.09017063782174055,0.18307437253097242
442,0.0612607418654738,0.015038894678353433,0.0466363934467098,0.18529450627968427,0.08893224204249989,0.1628751257088124
443,0.06574749022430644,0.013099304069093353,0.04483892171872409,0.19635191941593785,0.08243354057534075,0.15869975762996416
444,0.07120736282272543,0.022076809541179694,0.054206733931397834,0.19686625380664904,0.09589962649634161,0.16949115758467184
445,0.04713116218638532,0.019047009700069957,0.04942121210504473,0.16911348077503033,0.09724945582684053,0.16132404796532138
446,0.06427513241046236,0.013587755010707796,0.04866355928114835,0.18656337919688654,0.08549887314161456,0.1612615275087059
447,0.058919644476058214,0.01897924813223438,0.049896338069388556,0.180508511348473,0.09484264892303797,0.17166810327064086
448,0.06125290675530996,0.02766172393799619,0.04845702115578462,0.17276631718373353,0.09128027102232088,0.13972942970221341
449,0.09524805143460603,0.06166664331119212,0.08262597865790479,0.20806155375737895,0.11411459034242742,0.1842297770105407
450,0.05734284732899819,0.01906500202347507,0.03634566997064072,0.1765469812465485,0.09453334300444509,0.13995030147666193
451,0.05759753263024738,0.021345098628680382,0.04682968597026131,0.180651962178615,0.09772242884841306,0.16095717230664514
452,0.0640718860430761,0.017817881796502663,0.044746664508270806,0.19319829913085534,0.09181817979974398,0.16031183390666673
453,0.08840036692953285,0.01735318181027081,0.07174669273732431,0.21203992838009078,0.09208941456749878,0.17868685117440303
454,0.05386851322183888,0.014356462154375063,0.03906885102339046,0.18212444133981542,0.08603705746961801,0.1516710358372841
455,0.17807776013467655,0.02333529459178723,0.06880442295858022,0.2286239832348117,0.10198368200714389,0.18789186569625854
456,0.08043213906141745,0.028647778855189106,0.0752716474843255,0.19596789249034624,0.09493790630472675,0.17852233181397378
457,0.055995997461806966,0.0157722584818217,0.04844947806486664,0.18635075667791018,0.09116645126468054,0.15701275851740565
458,0.05175308191883378,0.02226289963685405,0.04685015220129915,0.16060875681167844,0.09617445209038433,0.15001090476288592
459,0.08690268015646482,0.04752396070697945,0.0853709710826962,0.19264814333507407,0.09775063897987854,0.17980620799760869
460,0.0575412080919523,0.013218847922193704,0.04188882244409685,0.19049936578239174,0.08338896023919071,0.16103693986348253
461,0.09973928653012946,0.018140686816332154,0.07026055602852502,0.21504714926127308,0.08749041158619472,0.1894242692132796
462,0.09338194199253226,0.01727096564466075,0.07301097562281979,0.22680312780709666,0.09632967372356102,0.2008276447952738
463,0.08315693477688375,0.01607207727980565,0.05193542586310643,0.19634597414520005,0.09060962793544454,0.16648865156663592
464,0.03472135157211016,0.010985947123571446,0.03687299669062677,0.1470812217343447,0.07834333006160928,0.14850862700289222
465,0.08802540490192753,0.015561002306894441,0.05706023328748822,0.22299222293644186,0.08832812257752652,0.18292902093708996
466,0.05485619468842643,0.01611682890151026,0.05087941306981555,0.174470535438017,0.0872932898922238,0.15056039378043218
467,0.06392635430798209,0.02776771557399686,0.06003625685708494,0.18134237246562235,0.0956582157270584,0.16175160851791812
468,0.09934010245709508,0.05329473540356865,0.07951179907697593,0.17452759439864657,0.09876958593690204,0.15263756011373628
469,0.06844722325166235,0.027101926149908882,0.06486039616426735,0.18784652536892024,0.09824324154896841,0.1706477399196892
470,0.10968037529061703,0.06526573001065322,0.09629957176272276,0.2049979800138803,0.10880800826956691,0.18009729810812802
471,0.05674830261844079,0.015929617304429298,0.0487545380545528,0.17437164924062365,0.08769218547817488,0.15666464979410163
472,0.06414902349946028,0.01367688975258882,0.046940598579235306,0.19167259331883754,0.08611921271188537,0.16125000971409736
473,0.06970495611886332,0.023674787906751548,0.07040641751345435,0.1721448762897391,0.1021006632730139,0.1612704345712257
474,0.04833986063915201,0.02487978507264174,0.042093368703057105,0.16884798411732554,0.09329086948443842,0.14963633682810545
475,0.06483181329726036,0.014637248376542525,0.04190854414372316,0.2000480994367703,0.0867888299367219,0.15149939178458774
476,0.05321453771859308,0.016151620304301024,0.04332111973101048,0.16904409306399856,0.08641050619891551,0.15204800295630727
477,0.04042004761844171,0.012309336654910756,0.030153442550252627,0.14937001713366804,0.08312682744866988,0.11927729214797576
478,0.1095488950986831,0.04574433561476613,0.08434050517922502,0.22404055400745265,0.09384982300344016,0.18345268725104924
479,0.07631393465253941,0.05847334288400411,0.0713404055362348,0.1920307509153164,0.10613403166485556,0.16530322254202506
480,0.06814436154662938,0.013126895307616536,0.04628150021477288,0.19796175317643447,0.08594503720822629,0.16380206004042355
481,0.06193440152965061,0.01389173379029877,0.04305580960824566,0.18614538612180523,0.08449585728318747,0.14590756566376223
482,0.050501300830089996,0.016888865835701747,0.03617767133576689,0.16442962716438653,0.08848993386805704,0.14399064006119033
483,0.05812506411452269,0.014509653160300217,0.043722137511540526,0.19113544018043874,0.08488345527097461,0.1640334445003204
484,0.07253542869033361,0.023449855862900625,0.060421126244056336,0.19516563073646495,0.09103150731745481,0.16014550399208902
485,0.05630840911715005,0.023630697807890174,0.04166412962275908,0.17630058261830298,0.09058151130442803,0.142794327893823
486,0.04943594466265243,0.015238502689559686,0.04897009946273355,0.16861104401431604,0.08909375125711227,0.16332991044358577
487,0.0702828553027314,0.023396890184996758,0.04637583077580535,0.19974215383214858,0.10157038027465332,0.16018150140740625
488,0.12582924886709726,0.06015466674430094,0.13242322391075959,0.2110737868044886,0.10331456730583992,0.1946502743445298
489,0.061770665832383935,0.024823999745895747,0.052824025150938626,0.1776165777781267,0.09463058609957752,0.15100112611108754
490,0.06789128852616237,0.01578339934197455,0.04532931371407547,0.20602341812796932,0.0936266558431141,0.17172519221764057
491,0.07803731524087704,0.05120480292855082,0.06688515582022381,0.19069691187058757,0.10788582261926062,0.1667680421767049
492,0.057508511373137755,0.01770808920886225,0.047526207405449675,0.18011318157070683,0.08746353022043465,0.15811604437204796
